claim_id,instance_id,shots,sim_seed,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
L2-C1,er_n10_p0.4_seed2,4096,2,0.0,8.053466796875,7.946044921875,-0.107421875,0
L2-C2,er_n10_p0.4_seed2,4096,2,0.01,8.053466796875,7.946044921875,-0.107421875,0
L2-C3,er_n10_p0.4_seed2,4096,2,0.05,8.053466796875,7.946044921875,-0.107421875,0
L2-C1,er_n10_p0.4_seed2,4096,3,0.0,8.021240234375,7.966064453125,-0.05517578125,0
L2-C2,er_n10_p0.4_seed2,4096,3,0.01,8.021240234375,7.966064453125,-0.05517578125,0
L2-C3,er_n10_p0.4_seed2,4096,3,0.05,8.021240234375,7.966064453125,-0.05517578125,0
L2-C1,er_n10_p0.4_seed2,4096,4,0.0,8.051513671875,7.9482421875,-0.103271484375,0
L2-C2,er_n10_p0.4_seed2,4096,4,0.01,8.051513671875,7.9482421875,-0.103271484375,0
L2-C3,er_n10_p0.4_seed2,4096,4,0.05,8.051513671875,7.9482421875,-0.103271484375,0
L2-C1,er_n10_p0.4_seed2,4096,5,0.0,8.0556640625,7.937255859375,-0.118408203125,0
L2-C2,er_n10_p0.4_seed2,4096,5,0.01,8.0556640625,7.937255859375,-0.118408203125,0
L2-C3,er_n10_p0.4_seed2,4096,5,0.05,8.0556640625,7.937255859375,-0.118408203125,0
L2-C1,er_n10_p0.4_seed2,4096,6,0.0,8.04541015625,7.9951171875,-0.05029296875,0
L2-C2,er_n10_p0.4_seed2,4096,6,0.01,8.04541015625,7.9951171875,-0.05029296875,0
L2-C3,er_n10_p0.4_seed2,4096,6,0.05,8.04541015625,7.9951171875,-0.05029296875,0
L2-C1,er_n10_p0.4_seed2,4096,7,0.0,8.041015625,7.90625,-0.134765625,0
L2-C2,er_n10_p0.4_seed2,4096,7,0.01,8.041015625,7.90625,-0.134765625,0
L2-C3,er_n10_p0.4_seed2,4096,7,0.05,8.041015625,7.90625,-0.134765625,0
L2-C1,er_n10_p0.4_seed2,4096,8,0.0,8.029541015625,7.942138671875,-0.08740234375,0
L2-C2,er_n10_p0.4_seed2,4096,8,0.01,8.029541015625,7.942138671875,-0.08740234375,0
L2-C3,er_n10_p0.4_seed2,4096,8,0.05,8.029541015625,7.942138671875,-0.08740234375,0
L2-C1,er_n10_p0.4_seed2,4096,9,0.0,7.99169921875,7.917236328125,-0.074462890625,0
L2-C2,er_n10_p0.4_seed2,4096,9,0.01,7.99169921875,7.917236328125,-0.074462890625,0
L2-C3,er_n10_p0.4_seed2,4096,9,0.05,7.99169921875,7.917236328125,-0.074462890625,0
L2-C1,er_n10_p0.4_seed3,128,0,0.0,7.65625,7.625,-0.03125,0
L2-C2,er_n10_p0.4_seed3,128,0,0.01,7.65625,7.625,-0.03125,0
L2-C3,er_n10_p0.4_seed3,128,0,0.05,7.65625,7.625,-0.03125,0
L2-C1,er_n10_p0.4_seed3,128,1,0.0,7.34375,7.3671875,0.0234375,1
L2-C2,er_n10_p0.4_seed3,128,1,0.01,7.34375,7.3671875,0.0234375,1
L2-C3,er_n10_p0.4_seed3,128,1,0.05,7.34375,7.3671875,0.0234375,0
L2-C1,er_n10_p0.4_seed3,128,2,0.0,7.6875,7.453125,-0.234375,0
L2-C2,er_n10_p0.4_seed3,128,2,0.01,7.6875,7.453125,-0.234375,0
L2-C3,er_n10_p0.4_seed3,128,2,0.05,7.6875,7.453125,-0.234375,0
L2-C1,er_n10_p0.4_seed3,128,3,0.0,7.5390625,7.0703125,-0.46875,0
L2-C2,er_n10_p0.4_seed3,128,3,0.01,7.5390625,7.0703125,-0.46875,0
L2-C3,er_n10_p0.4_seed3,128,3,0.05,7.5390625,7.0703125,-0.46875,0
L2-C1,er_n10_p0.4_seed3,128,4,0.0,7.484375,7.7265625,0.2421875,1
L2-C2,er_n10_p0.4_seed3,128,4,0.01,7.484375,7.7265625,0.2421875,1
L2-C3,er_n10_p0.4_seed3,128,4,0.05,7.484375,7.7265625,0.2421875,1
L2-C1,er_n10_p0.4_seed3,128,5,0.0,7.3125,7.1015625,-0.2109375,0
L2-C2,er_n10_p0.4_seed3,128,5,0.01,7.3125,7.1015625,-0.2109375,0
L2-C3,er_n10_p0.4_seed3,128,5,0.05,7.3125,7.1015625,-0.2109375,0
L2-C1,er_n10_p0.4_seed3,128,6,0.0,7.625,7.59375,-0.03125,0
L2-C2,er_n10_p0.4_seed3,128,6,0.01,7.625,7.59375,-0.03125,0
L2-C3,er_n10_p0.4_seed3,128,6,0.05,7.625,7.59375,-0.03125,0
L2-C1,er_n10_p0.4_seed3,128,7,0.0,7.3984375,7.4765625,0.078125,1
L2-C2,er_n10_p0.4_seed3,128,7,0.01,7.3984375,7.4765625,0.078125,1
L2-C3,er_n10_p0.4_seed3,128,7,0.05,7.3984375,7.4765625,0.078125,1
L2-C1,er_n10_p0.4_seed3,128,8,0.0,7.609375,7.640625,0.03125,1
L2-C2,er_n10_p0.4_seed3,128,8,0.01,7.609375,7.640625,0.03125,1
L2-C3,er_n10_p0.4_seed3,128,8,0.05,7.609375,7.640625,0.03125,0
L2-C1,er_n10_p0.4_seed3,128,9,0.0,7.921875,7.8125,-0.109375,0
L2-C2,er_n10_p0.4_seed3,128,9,0.01,7.921875,7.8125,-0.109375,0
L2-C3,er_n10_p0.4_seed3,128,9,0.05,7.921875,7.8125,-0.109375,0
L2-C1,er_n10_p0.4_seed3,512,0,0.0,7.5625,7.52734375,-0.03515625,0
L2-C2,er_n10_p0.4_seed3,512,0,0.01,7.5625,7.52734375,-0.03515625,0
L2-C3,er_n10_p0.4_seed3,512,0,0.05,7.5625,7.52734375,-0.03515625,0
L2-C1,er_n10_p0.4_seed3,512,1,0.0,7.443359375,7.294921875,-0.1484375,0
L2-C2,er_n10_p0.4_seed3,512,1,0.01,7.443359375,7.294921875,-0.1484375,0
L2-C3,er_n10_p0.4_seed3,512,1,0.05,7.443359375,7.294921875,-0.1484375,0
L2-C1,er_n10_p0.4_seed3,512,2,0.0,7.5703125,7.369140625,-0.201171875,0
L2-C2,er_n10_p0.4_seed3,512,2,0.01,7.5703125,7.369140625,-0.201171875,0
L2-C3,er_n10_p0.4_seed3,512,2,0.05,7.5703125,7.369140625,-0.201171875,0
L2-C1,er_n10_p0.4_seed3,512,3,0.0,7.4765625,7.451171875,-0.025390625,0
L2-C2,er_n10_p0.4_seed3,512,3,0.01,7.4765625,7.451171875,-0.025390625,0
L2-C3,er_n10_p0.4_seed3,512,3,0.05,7.4765625,7.451171875,-0.025390625,0
L2-C1,er_n10_p0.4_seed3,512,4,0.0,7.5078125,7.318359375,-0.189453125,0
L2-C2,er_n10_p0.4_seed3,512,4,0.01,7.5078125,7.318359375,-0.189453125,0
L2-C3,er_n10_p0.4_seed3,512,4,0.05,7.5078125,7.318359375,-0.189453125,0
L2-C1,er_n10_p0.4_seed3,512,5,0.0,7.318359375,7.2578125,-0.060546875,0
L2-C2,er_n10_p0.4_seed3,512,5,0.01,7.318359375,7.2578125,-0.060546875,0
L2-C3,er_n10_p0.4_seed3,512,5,0.05,7.318359375,7.2578125,-0.060546875,0
L2-C1,er_n10_p0.4_seed3,512,6,0.0,7.541015625,7.439453125,-0.1015625,0
L2-C2,er_n10_p0.4_seed3,512,6,0.01,7.541015625,7.439453125,-0.1015625,0
L2-C3,er_n10_p0.4_seed3,512,6,0.05,7.541015625,7.439453125,-0.1015625,0
L2-C1,er_n10_p0.4_seed3,512,7,0.0,7.572265625,7.447265625,-0.125,0
L2-C2,er_n10_p0.4_seed3,512,7,0.01,7.572265625,7.447265625,-0.125,0
L2-C3,er_n10_p0.4_seed3,512,7,0.05,7.572265625,7.447265625,-0.125,0
L2-C1,er_n10_p0.4_seed3,512,8,0.0,7.6015625,7.3984375,-0.203125,0
L2-C2,er_n10_p0.4_seed3,512,8,0.01,7.6015625,7.3984375,-0.203125,0
L2-C3,er_n10_p0.4_seed3,512,8,0.05,7.6015625,7.3984375,-0.203125,0
L2-C1,er_n10_p0.4_seed3,512,9,0.0,7.65625,7.54296875,-0.11328125,0
L2-C2,er_n10_p0.4_seed3,512,9,0.01,7.65625,7.54296875,-0.11328125,0
L2-C3,er_n10_p0.4_seed3,512,9,0.05,7.65625,7.54296875,-0.11328125,0
L2-C1,er_n10_p0.4_seed3,1024,0,0.0,7.5244140625,7.3994140625,-0.125,0
L2-C2,er_n10_p0.4_seed3,1024,0,0.01,7.5244140625,7.3994140625,-0.125,0
L2-C3,er_n10_p0.4_seed3,1024,0,0.05,7.5244140625,7.3994140625,-0.125,0
L2-C1,er_n10_p0.4_seed3,1024,1,0.0,7.435546875,7.3505859375,-0.0849609375,0
L2-C2,er_n10_p0.4_seed3,1024,1,0.01,7.435546875,7.3505859375,-0.0849609375,0
L2-C3,er_n10_p0.4_seed3,1024,1,0.05,7.435546875,7.3505859375,-0.0849609375,0
L2-C1,er_n10_p0.4_seed3,1024,2,0.0,7.6005859375,7.5166015625,-0.083984375,0
L2-C2,er_n10_p0.4_seed3,1024,2,0.01,7.6005859375,7.5166015625,-0.083984375,0
L2-C3,er_n10_p0.4_seed3,1024,2,0.05,7.6005859375,7.5166015625,-0.083984375,0
L2-C1,er_n10_p0.4_seed3,1024,3,0.0,7.4609375,7.3857421875,-0.0751953125,0
L2-C2,er_n10_p0.4_seed3,1024,3,0.01,7.4609375,7.3857421875,-0.0751953125,0
L2-C3,er_n10_p0.4_seed3,1024,3,0.05,7.4609375,7.3857421875,-0.0751953125,0
L2-C1,er_n10_p0.4_seed3,1024,4,0.0,7.5126953125,7.3916015625,-0.12109375,0
L2-C2,er_n10_p0.4_seed3,1024,4,0.01,7.5126953125,7.3916015625,-0.12109375,0
L2-C3,er_n10_p0.4_seed3,1024,4,0.05,7.5126953125,7.3916015625,-0.12109375,0
L2-C1,er_n10_p0.4_seed3,1024,5,0.0,7.462890625,7.3388671875,-0.1240234375,0
L2-C2,er_n10_p0.4_seed3,1024,5,0.01,7.462890625,7.3388671875,-0.1240234375,0
L2-C3,er_n10_p0.4_seed3,1024,5,0.05,7.462890625,7.3388671875,-0.1240234375,0
L2-C1,er_n10_p0.4_seed3,1024,6,0.0,7.515625,7.455078125,-0.060546875,0
L2-C2,er_n10_p0.4_seed3,1024,6,0.01,7.515625,7.455078125,-0.060546875,0
L2-C3,er_n10_p0.4_seed3,1024,6,0.05,7.515625,7.455078125,-0.060546875,0
L2-C1,er_n10_p0.4_seed3,1024,7,0.0,7.703125,7.486328125,-0.216796875,0
L2-C2,er_n10_p0.4_seed3,1024,7,0.01,7.703125,7.486328125,-0.216796875,0
L2-C3,er_n10_p0.4_seed3,1024,7,0.05,7.703125,7.486328125,-0.216796875,0
L2-C1,er_n10_p0.4_seed3,1024,8,0.0,7.6591796875,7.4130859375,-0.24609375,0
L2-C2,er_n10_p0.4_seed3,1024,8,0.01,7.6591796875,7.4130859375,-0.24609375,0
L2-C3,er_n10_p0.4_seed3,1024,8,0.05,7.6591796875,7.4130859375,-0.24609375,0
L2-C1,er_n10_p0.4_seed3,1024,9,0.0,7.6171875,7.4736328125,-0.1435546875,0
L2-C2,er_n10_p0.4_seed3,1024,9,0.01,7.6171875,7.4736328125,-0.1435546875,0
L2-C3,er_n10_p0.4_seed3,1024,9,0.05,7.6171875,7.4736328125,-0.1435546875,0
L2-C1,er_n10_p0.4_seed3,4096,0,0.0,7.5869140625,7.440185546875,-0.146728515625,0
L2-C2,er_n10_p0.4_seed3,4096,0,0.01,7.5869140625,7.440185546875,-0.146728515625,0
L2-C3,er_n10_p0.4_seed3,4096,0,0.05,7.5869140625,7.440185546875,-0.146728515625,0
L2-C1,er_n10_p0.4_seed3,4096,1,0.0,7.498046875,7.36572265625,-0.13232421875,0
L2-C2,er_n10_p0.4_seed3,4096,1,0.01,7.498046875,7.36572265625,-0.13232421875,0
L2-C3,er_n10_p0.4_seed3,4096,1,0.05,7.498046875,7.36572265625,-0.13232421875,0
L2-C1,er_n10_p0.4_seed3,4096,2,0.0,7.573486328125,7.46728515625,-0.106201171875,0
L2-C2,er_n10_p0.4_seed3,4096,2,0.01,7.573486328125,7.46728515625,-0.106201171875,0
L2-C3,er_n10_p0.4_seed3,4096,2,0.05,7.573486328125,7.46728515625,-0.106201171875,0
L2-C1,er_n10_p0.4_seed3,4096,3,0.0,7.526123046875,7.3857421875,-0.140380859375,0
L2-C2,er_n10_p0.4_seed3,4096,3,0.01,7.526123046875,7.3857421875,-0.140380859375,0
L2-C3,er_n10_p0.4_seed3,4096,3,0.05,7.526123046875,7.3857421875,-0.140380859375,0
L2-C1,er_n10_p0.4_seed3,4096,4,0.0,7.56298828125,7.447998046875,-0.114990234375,0
L2-C2,er_n10_p0.4_seed3,4096,4,0.01,7.56298828125,7.447998046875,-0.114990234375,0
L2-C3,er_n10_p0.4_seed3,4096,4,0.05,7.56298828125,7.447998046875,-0.114990234375,0
L2-C1,er_n10_p0.4_seed3,4096,5,0.0,7.536376953125,7.406005859375,-0.13037109375,0
L2-C2,er_n10_p0.4_seed3,4096,5,0.01,7.536376953125,7.406005859375,-0.13037109375,0
L2-C3,er_n10_p0.4_seed3,4096,5,0.05,7.536376953125,7.406005859375,-0.13037109375,0
L2-C1,er_n10_p0.4_seed3,4096,6,0.0,7.548583984375,7.465576171875,-0.0830078125,0
L2-C2,er_n10_p0.4_seed3,4096,6,0.01,7.548583984375,7.465576171875,-0.0830078125,0
L2-C3,er_n10_p0.4_seed3,4096,6,0.05,7.548583984375,7.465576171875,-0.0830078125,0
L2-C1,er_n10_p0.4_seed3,4096,7,0.0,7.599853515625,7.471923828125,-0.1279296875,0
L2-C2,er_n10_p0.4_seed3,4096,7,0.01,7.599853515625,7.471923828125,-0.1279296875,0
L2-C3,er_n10_p0.4_seed3,4096,7,0.05,7.599853515625,7.471923828125,-0.1279296875,0
L2-C1,er_n10_p0.4_seed3,4096,8,0.0,7.56640625,7.454345703125,-0.112060546875,0
L2-C2,er_n10_p0.4_seed3,4096,8,0.01,7.56640625,7.454345703125,-0.112060546875,0
L2-C3,er_n10_p0.4_seed3,4096,8,0.05,7.56640625,7.454345703125,-0.112060546875,0
L2-C1,er_n10_p0.4_seed3,4096,9,0.0,7.49560546875,7.4228515625,-0.07275390625,0
L2-C2,er_n10_p0.4_seed3,4096,9,0.01,7.49560546875,7.4228515625,-0.07275390625,0
L2-C3,er_n10_p0.4_seed3,4096,9,0.05,7.49560546875,7.4228515625,-0.07275390625,0
L2-C1,er_n10_p0.4_seed4,128,0,0.0,8.0859375,8.4140625,0.328125,1
L2-C2,er_n10_p0.4_seed4,128,0,0.01,8.0859375,8.4140625,0.328125,1
L2-C3,er_n10_p0.4_seed4,128,0,0.05,8.0859375,8.4140625,0.328125,1
L2-C1,er_n10_p0.4_seed4,128,1,0.0,8.2578125,8.078125,-0.1796875,0
L2-C2,er_n10_p0.4_seed4,128,1,0.01,8.2578125,8.078125,-0.1796875,0
L2-C3,er_n10_p0.4_seed4,128,1,0.05,8.2578125,8.078125,-0.1796875,0
L2-C1,er_n10_p0.4_seed4,128,2,0.0,7.796875,8.0390625,0.2421875,1
L2-C2,er_n10_p0.4_seed4,128,2,0.01,7.796875,8.0390625,0.2421875,1
L2-C3,er_n10_p0.4_seed4,128,2,0.05,7.796875,8.0390625,0.2421875,1
L2-C1,er_n10_p0.4_seed4,128,3,0.0,7.75,8.1328125,0.3828125,1
L2-C2,er_n10_p0.4_seed4,128,3,0.01,7.75,8.1328125,0.3828125,1
L2-C3,er_n10_p0.4_seed4,128,3,0.05,7.75,8.1328125,0.3828125,1
L2-C1,er_n10_p0.4_seed4,128,4,0.0,8.1953125,8.328125,0.1328125,1
L2-C2,er_n10_p0.4_seed4,128,4,0.01,8.1953125,8.328125,0.1328125,1
L2-C3,er_n10_p0.4_seed4,128,4,0.05,8.1953125,8.328125,0.1328125,1
L2-C1,er_n10_p0.4_seed4,128,5,0.0,8.171875,8.1640625,-0.0078125,0
L2-C2,er_n10_p0.4_seed4,128,5,0.01,8.171875,8.1640625,-0.0078125,0
L2-C3,er_n10_p0.4_seed4,128,5,0.05,8.171875,8.1640625,-0.0078125,0
L2-C1,er_n10_p0.4_seed4,128,6,0.0,8.0078125,8.2734375,0.265625,1
L2-C2,er_n10_p0.4_seed4,128,6,0.01,8.0078125,8.2734375,0.265625,1
L2-C3,er_n10_p0.4_seed4,128,6,0.05,8.0078125,8.2734375,0.265625,1
L2-C1,er_n10_p0.4_seed4,128,7,0.0,7.9765625,7.9375,-0.0390625,0
L2-C2,er_n10_p0.4_seed4,128,7,0.01,7.9765625,7.9375,-0.0390625,0
L2-C3,er_n10_p0.4_seed4,128,7,0.05,7.9765625,7.9375,-0.0390625,0
L2-C1,er_n10_p0.4_seed4,128,8,0.0,8.234375,7.9921875,-0.2421875,0
L2-C2,er_n10_p0.4_seed4,128,8,0.01,8.234375,7.9921875,-0.2421875,0
L2-C3,er_n10_p0.4_seed4,128,8,0.05,8.234375,7.9921875,-0.2421875,0
L2-C1,er_n10_p0.4_seed4,128,9,0.0,8.1484375,7.875,-0.2734375,0
L2-C2,er_n10_p0.4_seed4,128,9,0.01,8.1484375,7.875,-0.2734375,0
L2-C3,er_n10_p0.4_seed4,128,9,0.05,8.1484375,7.875,-0.2734375,0
L2-C1,er_n10_p0.4_seed4,512,0,0.0,8.078125,8.19921875,0.12109375,1
L2-C2,er_n10_p0.4_seed4,512,0,0.01,8.078125,8.19921875,0.12109375,1
L2-C3,er_n10_p0.4_seed4,512,0,0.05,8.078125,8.19921875,0.12109375,1
L2-C1,er_n10_p0.4_seed4,512,1,0.0,8.15234375,8.060546875,-0.091796875,0
L2-C2,er_n10_p0.4_seed4,512,1,0.01,8.15234375,8.060546875,-0.091796875,0
L2-C3,er_n10_p0.4_seed4,512,1,0.05,8.15234375,8.060546875,-0.091796875,0
L2-C1,er_n10_p0.4_seed4,512,2,0.0,7.75390625,8.091796875,0.337890625,1
L2-C2,er_n10_p0.4_seed4,512,2,0.01,7.75390625,8.091796875,0.337890625,1
L2-C3,er_n10_p0.4_seed4,512,2,0.05,7.75390625,8.091796875,0.337890625,1
L2-C1,er_n10_p0.4_seed4,512,3,0.0,8.037109375,7.923828125,-0.11328125,0
L2-C2,er_n10_p0.4_seed4,512,3,0.01,8.037109375,7.923828125,-0.11328125,0
L2-C3,er_n10_p0.4_seed4,512,3,0.05,8.037109375,7.923828125,-0.11328125,0
L2-C1,er_n10_p0.4_seed4,512,4,0.0,8.0234375,8.181640625,0.158203125,1
L2-C2,er_n10_p0.4_seed4,512,4,0.01,8.0234375,8.181640625,0.158203125,1
L2-C3,er_n10_p0.4_seed4,512,4,0.05,8.0234375,8.181640625,0.158203125,1
L2-C1,er_n10_p0.4_seed4,512,5,0.0,8.056640625,8.130859375,0.07421875,1
L2-C2,er_n10_p0.4_seed4,512,5,0.01,8.056640625,8.130859375,0.07421875,1
L2-C3,er_n10_p0.4_seed4,512,5,0.05,8.056640625,8.130859375,0.07421875,1
L2-C1,er_n10_p0.4_seed4,512,6,0.0,7.958984375,8.0625,0.103515625,1
L2-C2,er_n10_p0.4_seed4,512,6,0.01,7.958984375,8.0625,0.103515625,1
L2-C3,er_n10_p0.4_seed4,512,6,0.05,7.958984375,8.0625,0.103515625,1
L2-C1,er_n10_p0.4_seed4,512,7,0.0,7.990234375,7.931640625,-0.05859375,0
L2-C2,er_n10_p0.4_seed4,512,7,0.01,7.990234375,7.931640625,-0.05859375,0
L2-C3,er_n10_p0.4_seed4,512,7,0.05,7.990234375,7.931640625,-0.05859375,0
L2-C1,er_n10_p0.4_seed4,512,8,0.0,7.98828125,7.9375,-0.05078125,0
L2-C2,er_n10_p0.4_seed4,512,8,0.01,7.98828125,7.9375,-0.05078125,0
L2-C3,er_n10_p0.4_seed4,512,8,0.05,7.98828125,7.9375,-0.05078125,0
L2-C1,er_n10_p0.4_seed4,512,9,0.0,8.0390625,7.96875,-0.0703125,0
L2-C2,er_n10_p0.4_seed4,512,9,0.01,8.0390625,7.96875,-0.0703125,0
L2-C3,er_n10_p0.4_seed4,512,9,0.05,8.0390625,7.96875,-0.0703125,0
L2-C1,er_n10_p0.4_seed4,1024,0,0.0,8.0615234375,8.1064453125,0.044921875,1
L2-C2,er_n10_p0.4_seed4,1024,0,0.01,8.0615234375,8.1064453125,0.044921875,1
L2-C3,er_n10_p0.4_seed4,1024,0,0.05,8.0615234375,8.1064453125,0.044921875,0
L2-C1,er_n10_p0.4_seed4,1024,1,0.0,8.0908203125,8.0458984375,-0.044921875,0
L2-C2,er_n10_p0.4_seed4,1024,1,0.01,8.0908203125,8.0458984375,-0.044921875,0
L2-C3,er_n10_p0.4_seed4,1024,1,0.05,8.0908203125,8.0458984375,-0.044921875,0
L2-C1,er_n10_p0.4_seed4,1024,2,0.0,7.955078125,8.0732421875,0.1181640625,1
L2-C2,er_n10_p0.4_seed4,1024,2,0.01,7.955078125,8.0732421875,0.1181640625,1
L2-C3,er_n10_p0.4_seed4,1024,2,0.05,7.955078125,8.0732421875,0.1181640625,1
L2-C1,er_n10_p0.4_seed4,1024,3,0.0,8.08203125,8.0361328125,-0.0458984375,0
L2-C2,er_n10_p0.4_seed4,1024,3,0.01,8.08203125,8.0361328125,-0.0458984375,0
L2-C3,er_n10_p0.4_seed4,1024,3,0.05,8.08203125,8.0361328125,-0.0458984375,0
L2-C1,er_n10_p0.4_seed4,1024,4,0.0,8.0732421875,8.1396484375,0.06640625,1
L2-C2,er_n10_p0.4_seed4,1024,4,0.01,8.0732421875,8.1396484375,0.06640625,1
L2-C3,er_n10_p0.4_seed4,1024,4,0.05,8.0732421875,8.1396484375,0.06640625,1
L2-C1,er_n10_p0.4_seed4,1024,5,0.0,7.935546875,8.0458984375,0.1103515625,1
L2-C2,er_n10_p0.4_seed4,1024,5,0.01,7.935546875,8.0458984375,0.1103515625,1
L2-C3,er_n10_p0.4_seed4,1024,5,0.05,7.935546875,8.0458984375,0.1103515625,1
L2-C1,er_n10_p0.4_seed4,1024,6,0.0,7.9736328125,7.970703125,-0.0029296875,0
L2-C2,er_n10_p0.4_seed4,1024,6,0.01,7.9736328125,7.970703125,-0.0029296875,0
L2-C3,er_n10_p0.4_seed4,1024,6,0.05,7.9736328125,7.970703125,-0.0029296875,0
L2-C1,er_n10_p0.4_seed4,1024,7,0.0,8.005859375,7.9375,-0.068359375,0
L2-C2,er_n10_p0.4_seed4,1024,7,0.01,8.005859375,7.9375,-0.068359375,0
L2-C3,er_n10_p0.4_seed4,1024,7,0.05,8.005859375,7.9375,-0.068359375,0
L2-C1,er_n10_p0.4_seed4,1024,8,0.0,7.9931640625,8.029296875,0.0361328125,1
L2-C2,er_n10_p0.4_seed4,1024,8,0.01,7.9931640625,8.029296875,0.0361328125,1
L2-C3,er_n10_p0.4_seed4,1024,8,0.05,7.9931640625,8.029296875,0.0361328125,0
L2-C1,er_n10_p0.4_seed4,1024,9,0.0,8.041015625,7.95703125,-0.083984375,0
L2-C2,er_n10_p0.4_seed4,1024,9,0.01,8.041015625,7.95703125,-0.083984375,0
L2-C3,er_n10_p0.4_seed4,1024,9,0.05,8.041015625,7.95703125,-0.083984375,0
L2-C1,er_n10_p0.4_seed4,4096,0,0.0,8.027099609375,8.070068359375,0.04296875,1
L2-C2,er_n10_p0.4_seed4,4096,0,0.01,8.027099609375,8.070068359375,0.04296875,1
L2-C3,er_n10_p0.4_seed4,4096,0,0.05,8.027099609375,8.070068359375,0.04296875,0
L2-C1,er_n10_p0.4_seed4,4096,1,0.0,8.018310546875,8.033935546875,0.015625,1
L2-C2,er_n10_p0.4_seed4,4096,1,0.01,8.018310546875,8.033935546875,0.015625,1
L2-C3,er_n10_p0.4_seed4,4096,1,0.05,8.018310546875,8.033935546875,0.015625,0
L2-C1,er_n10_p0.4_seed4,4096,2,0.0,8.00830078125,8.03466796875,0.0263671875,1
L2-C2,er_n10_p0.4_seed4,4096,2,0.01,8.00830078125,8.03466796875,0.0263671875,1
L2-C3,er_n10_p0.4_seed4,4096,2,0.05,8.00830078125,8.03466796875,0.0263671875,0
L2-C1,er_n10_p0.4_seed4,4096,3,0.0,8.033447265625,8.02978515625,-0.003662109375,0
L2-C2,er_n10_p0.4_seed4,4096,3,0.01,8.033447265625,8.02978515625,-0.003662109375,0
L2-C3,er_n10_p0.4_seed4,4096,3,0.05,8.033447265625,8.02978515625,-0.003662109375,0
L2-C1,er_n10_p0.4_seed4,4096,4,0.0,8.02490234375,8.072021484375,0.047119140625,1
L2-C2,er_n10_p0.4_seed4,4096,4,0.01,8.02490234375,8.072021484375,0.047119140625,1
L2-C3,er_n10_p0.4_seed4,4096,4,0.05,8.02490234375,8.072021484375,0.047119140625,0
L2-C1,er_n10_p0.4_seed4,4096,5,0.0,8.007080078125,8.011474609375,0.00439453125,1
L2-C2,er_n10_p0.4_seed4,4096,5,0.01,8.007080078125,8.011474609375,0.00439453125,0
L2-C3,er_n10_p0.4_seed4,4096,5,0.05,8.007080078125,8.011474609375,0.00439453125,0
L2-C1,er_n10_p0.4_seed4,4096,6,0.0,8.01904296875,8.033203125,0.01416015625,1
L2-C2,er_n10_p0.4_seed4,4096,6,0.01,8.01904296875,8.033203125,0.01416015625,1
L2-C3,er_n10_p0.4_seed4,4096,6,0.05,8.01904296875,8.033203125,0.01416015625,0
L2-C1,er_n10_p0.4_seed4,4096,7,0.0,7.983642578125,7.996826171875,0.01318359375,1
L2-C2,er_n10_p0.4_seed4,4096,7,0.01,7.983642578125,7.996826171875,0.01318359375,1
L2-C3,er_n10_p0.4_seed4,4096,7,0.05,7.983642578125,7.996826171875,0.01318359375,0
L2-C1,er_n10_p0.4_seed4,4096,8,0.0,8.010986328125,8.07177734375,0.060791015625,1
L2-C2,er_n10_p0.4_seed4,4096,8,0.01,8.010986328125,8.07177734375,0.060791015625,1
L2-C3,er_n10_p0.4_seed4,4096,8,0.05,8.010986328125,8.07177734375,0.060791015625,1
L2-C1,er_n10_p0.4_seed4,4096,9,0.0,8.043212890625,8.066650390625,0.0234375,1
L2-C2,er_n10_p0.4_seed4,4096,9,0.01,8.043212890625,8.066650390625,0.0234375,1
L2-C3,er_n10_p0.4_seed4,4096,9,0.05,8.043212890625,8.066650390625,0.0234375,0
L2-C1,er_n12_p0.2_seed0,128,0,0.0,1.75,2.40625,0.65625,1
L2-C2,er_n12_p0.2_seed0,128,0,0.01,1.75,2.40625,0.65625,1
L2-C3,er_n12_p0.2_seed0,128,0,0.05,1.75,2.40625,0.65625,1
L2-C1,er_n12_p0.2_seed0,128,1,0.0,1.53125,2.1796875,0.6484375,1
L2-C2,er_n12_p0.2_seed0,128,1,0.01,1.53125,2.1796875,0.6484375,1
L2-C3,er_n12_p0.2_seed0,128,1,0.05,1.53125,2.1796875,0.6484375,1
L2-C1,er_n12_p0.2_seed0,128,2,0.0,1.5625,2.1328125,0.5703125,1
L2-C2,er_n12_p0.2_seed0,128,2,0.01,1.5625,2.1328125,0.5703125,1
L2-C3,er_n12_p0.2_seed0,128,2,0.05,1.5625,2.1328125,0.5703125,1
L2-C1,er_n12_p0.2_seed0,128,3,0.0,1.3828125,1.9765625,0.59375,1
L2-C2,er_n12_p0.2_seed0,128,3,0.01,1.3828125,1.9765625,0.59375,1
L2-C3,er_n12_p0.2_seed0,128,3,0.05,1.3828125,1.9765625,0.59375,1
L2-C1,er_n12_p0.2_seed0,128,4,0.0,1.578125,2.21875,0.640625,1
L2-C2,er_n12_p0.2_seed0,128,4,0.01,1.578125,2.21875,0.640625,1
L2-C3,er_n12_p0.2_seed0,128,4,0.05,1.578125,2.21875,0.640625,1
L2-C1,er_n12_p0.2_seed0,128,5,0.0,1.625,2.359375,0.734375,1
L2-C2,er_n12_p0.2_seed0,128,5,0.01,1.625,2.359375,0.734375,1
