claim_id,instance_id,optimizer,init_seed,delta,p1_best_expected_cut,p2_best_expected_cut,p1_n_evals,p2_n_evals,margin,preserves_direction
ALGO-C1,er_n8_p0.2_seed2,COBYLA,6,0.0,3.8047840460412914,3.7873702336651043,30,30,-0.01741381237618711,0
ALGO-C2,er_n8_p0.2_seed2,COBYLA,6,0.01,3.8047840460412914,3.7873702336651043,30,30,-0.01741381237618711,0
ALGO-C3,er_n8_p0.2_seed2,COBYLA,6,0.05,3.8047840460412914,3.7873702336651043,30,30,-0.01741381237618711,0
ALGO-C1,er_n8_p0.2_seed2,COBYLA,7,0.0,3.8045793013772884,3.967981760697683,30,30,0.16340245932039466,1
ALGO-C2,er_n8_p0.2_seed2,COBYLA,7,0.01,3.8045793013772884,3.967981760697683,30,30,0.16340245932039466,1
ALGO-C3,er_n8_p0.2_seed2,COBYLA,7,0.05,3.8045793013772884,3.967981760697683,30,30,0.16340245932039466,1
ALGO-C1,er_n8_p0.2_seed2,COBYLA,8,0.0,3.804739149529211,3.79527209158024,30,30,-0.009467057948970847,0
ALGO-C2,er_n8_p0.2_seed2,COBYLA,8,0.01,3.804739149529211,3.79527209158024,30,30,-0.009467057948970847,0
ALGO-C3,er_n8_p0.2_seed2,COBYLA,8,0.05,3.804739149529211,3.79527209158024,30,30,-0.009467057948970847,0
ALGO-C1,er_n8_p0.2_seed2,COBYLA,9,0.0,3.8047924699683393,4.1301970792528975,30,30,0.32540460928455817,1
ALGO-C2,er_n8_p0.2_seed2,COBYLA,9,0.01,3.8047924699683393,4.1301970792528975,30,30,0.32540460928455817,1
ALGO-C3,er_n8_p0.2_seed2,COBYLA,9,0.05,3.8047924699683393,4.1301970792528975,30,30,0.32540460928455817,1
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,0,0.0,3.8047961477382874,3.6069180926258415,50,52,-0.19787805511244594,0
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,0,0.01,3.8047961477382874,3.6069180926258415,50,52,-0.19787805511244594,0
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,0,0.05,3.8047961477382874,3.6069180926258415,50,52,-0.19787805511244594,0
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,1,0.0,3.8047864440443044,4.064151440486488,58,51,0.2593649964421836,1
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,1,0.01,3.8047864440443044,4.064151440486488,58,51,0.2593649964421836,1
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,1,0.05,3.8047864440443044,4.064151440486488,58,51,0.2593649964421836,1
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,2,0.0,3.8047950477350985,3.935062818350799,49,47,0.1302677706157005,1
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,2,0.01,3.8047950477350985,3.935062818350799,49,47,0.1302677706157005,1
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,2,0.05,3.8047950477350985,3.935062818350799,49,47,0.1302677706157005,1
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,3,0.0,3.8047959348365614,4.184600413814753,60,50,0.37980447897819136,1
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,3,0.01,3.8047959348365614,4.184600413814753,60,50,0.37980447897819136,1
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,3,0.05,3.8047959348365614,4.184600413814753,60,50,0.37980447897819136,1
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,4,0.0,3.8047957398742263,4.027788311782239,48,49,0.22299257190801303,1
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,4,0.01,3.8047957398742263,4.027788311782239,48,49,0.22299257190801303,1
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,4,0.05,3.8047957398742263,4.027788311782239,48,49,0.22299257190801303,1
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,5,0.0,3.8047948885151577,3.5179585257980914,46,55,-0.28683636271706625,0
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,5,0.01,3.8047948885151577,3.5179585257980914,46,55,-0.28683636271706625,0
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,5,0.05,3.8047948885151577,3.5179585257980914,46,55,-0.28683636271706625,0
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,6,0.0,3.804787914382399,3.3937190635095944,56,63,-0.4110688508728044,0
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,6,0.01,3.804787914382399,3.3937190635095944,56,63,-0.4110688508728044,0
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,6,0.05,3.804787914382399,3.3937190635095944,56,63,-0.4110688508728044,0
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,7,0.0,3.804777693437323,4.017830704495901,55,52,0.21305301105857755,1
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,7,0.01,3.804777693437323,4.017830704495901,55,52,0.21305301105857755,1
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,7,0.05,3.804777693437323,4.017830704495901,55,52,0.21305301105857755,1
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,8,0.0,3.8047958273066222,2.778431766268836,59,51,-1.0263640610377864,0
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,8,0.01,3.8047958273066222,2.778431766268836,59,51,-1.0263640610377864,0
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,8,0.05,3.8047958273066222,2.778431766268836,59,51,-1.0263640610377864,0
ALGO-C1,er_n8_p0.2_seed2,Nelder-Mead,9,0.0,3.8047944123964146,4.148740234886288,59,53,0.3439458224898737,1
ALGO-C2,er_n8_p0.2_seed2,Nelder-Mead,9,0.01,3.8047944123964146,4.148740234886288,59,53,0.3439458224898737,1
ALGO-C3,er_n8_p0.2_seed2,Nelder-Mead,9,0.05,3.8047944123964146,4.148740234886288,59,53,0.3439458224898737,1
ALGO-C1,er_n8_p0.2_seed2,Powell,0,0.0,3.804796450310238,3.8397010925396926,65,253,0.03490464222945455,1
ALGO-C2,er_n8_p0.2_seed2,Powell,0,0.01,3.804796450310238,3.8397010925396926,65,253,0.03490464222945455,1
ALGO-C3,er_n8_p0.2_seed2,Powell,0,0.05,3.804796450310238,3.8397010925396926,65,253,0.03490464222945455,0
ALGO-C1,er_n8_p0.2_seed2,Powell,1,0.0,3.8047964503102962,4.151404049748523,67,207,0.3466075994382267,1
ALGO-C2,er_n8_p0.2_seed2,Powell,1,0.01,3.8047964503102962,4.151404049748523,67,207,0.3466075994382267,1
ALGO-C3,er_n8_p0.2_seed2,Powell,1,0.05,3.8047964503102962,4.151404049748523,67,207,0.3466075994382267,1
ALGO-C1,er_n8_p0.2_seed2,Powell,2,0.0,3.80479593288726,3.8389437546432017,42,118,0.03414782175594189,1
ALGO-C2,er_n8_p0.2_seed2,Powell,2,0.01,3.80479593288726,3.8389437546432017,42,118,0.03414782175594189,1
ALGO-C3,er_n8_p0.2_seed2,Powell,2,0.05,3.80479593288726,3.8389437546432017,42,118,0.03414782175594189,0
ALGO-C1,er_n8_p0.2_seed2,Powell,3,0.0,3.8047964496280127,3.8396000936690147,62,208,0.034803644041002,1
ALGO-C2,er_n8_p0.2_seed2,Powell,3,0.01,3.8047964496280127,3.8396000936690147,62,208,0.034803644041002,1
ALGO-C3,er_n8_p0.2_seed2,Powell,3,0.05,3.8047964496280127,3.8396000936690147,62,208,0.034803644041002,0
ALGO-C1,er_n8_p0.2_seed2,Powell,4,0.0,3.8047964503103753,3.8098126214248267,66,172,0.0050161711144514065,1
ALGO-C2,er_n8_p0.2_seed2,Powell,4,0.01,3.8047964503103753,3.8098126214248267,66,172,0.0050161711144514065,0
ALGO-C3,er_n8_p0.2_seed2,Powell,4,0.05,3.8047964503103753,3.8098126214248267,66,172,0.0050161711144514065,0
ALGO-C1,er_n8_p0.2_seed2,Powell,5,0.0,3.8047964503103295,4.078390152188603,65,289,0.27359370187827325,1
ALGO-C2,er_n8_p0.2_seed2,Powell,5,0.01,3.8047964503103295,4.078390152188603,65,289,0.27359370187827325,1
ALGO-C3,er_n8_p0.2_seed2,Powell,5,0.05,3.8047964503103295,4.078390152188603,65,289,0.27359370187827325,1
ALGO-C1,er_n8_p0.2_seed2,Powell,6,0.0,3.8047964502248193,4.267568280844872,61,165,0.46277183062005234,1
ALGO-C2,er_n8_p0.2_seed2,Powell,6,0.01,3.8047964502248193,4.267568280844872,61,165,0.46277183062005234,1
ALGO-C3,er_n8_p0.2_seed2,Powell,6,0.05,3.8047964502248193,4.267568280844872,61,165,0.46277183062005234,1
ALGO-C1,er_n8_p0.2_seed2,Powell,7,0.0,3.804796167133267,4.151403899622729,62,327,0.34660773248946253,1
ALGO-C2,er_n8_p0.2_seed2,Powell,7,0.01,3.804796167133267,4.151403899622729,62,327,0.34660773248946253,1
ALGO-C3,er_n8_p0.2_seed2,Powell,7,0.05,3.804796167133267,4.151403899622729,62,327,0.34660773248946253,1
ALGO-C1,er_n8_p0.2_seed2,Powell,8,0.0,3.8047964502268408,4.078390076292022,61,246,0.27359362606518145,1
ALGO-C2,er_n8_p0.2_seed2,Powell,8,0.01,3.8047964502268408,4.078390076292022,61,246,0.27359362606518145,1
ALGO-C3,er_n8_p0.2_seed2,Powell,8,0.05,3.8047964502268408,4.078390076292022,61,246,0.27359362606518145,1
ALGO-C1,er_n8_p0.2_seed2,Powell,9,0.0,3.804796449966616,4.267560979033796,61,195,0.4627645290671798,1
ALGO-C2,er_n8_p0.2_seed2,Powell,9,0.01,3.804796449966616,4.267560979033796,61,195,0.4627645290671798,1
ALGO-C3,er_n8_p0.2_seed2,Powell,9,0.05,3.804796449966616,4.267560979033796,61,195,0.4627645290671798,1
ALGO-C1,er_n8_p0.2_seed3,COBYLA,0,0.0,3.1635904987897603,3.942981621283279,27,30,0.7793911224935188,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,0,0.01,3.1635904987897603,3.942981621283279,27,30,0.7793911224935188,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,0,0.05,3.1635904987897603,3.942981621283279,27,30,0.7793911224935188,1
ALGO-C1,er_n8_p0.2_seed3,COBYLA,1,0.0,3.1635904012760157,3.3640996924804405,30,30,0.20050929120442484,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,1,0.01,3.1635904012760157,3.3640996924804405,30,30,0.20050929120442484,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,1,0.05,3.1635904012760157,3.3640996924804405,30,30,0.20050929120442484,1
ALGO-C1,er_n8_p0.2_seed3,COBYLA,2,0.0,3.867895660996397,3.8963740401136797,30,30,0.02847837911728268,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,2,0.01,3.867895660996397,3.8963740401136797,30,30,0.02847837911728268,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,2,0.05,3.867895660996397,3.8963740401136797,30,30,0.02847837911728268,0
ALGO-C1,er_n8_p0.2_seed3,COBYLA,3,0.0,3.8679073525616223,3.886567588832639,30,30,0.01866023627101665,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,3,0.01,3.8679073525616223,3.886567588832639,30,30,0.01866023627101665,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,3,0.05,3.8679073525616223,3.886567588832639,30,30,0.01866023627101665,0
ALGO-C1,er_n8_p0.2_seed3,COBYLA,4,0.0,3.867906741656563,3.8917809165080985,30,30,0.023874174851535646,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,4,0.01,3.867906741656563,3.8917809165080985,30,30,0.023874174851535646,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,4,0.05,3.867906741656563,3.8917809165080985,30,30,0.023874174851535646,0
ALGO-C1,er_n8_p0.2_seed3,COBYLA,5,0.0,3.867907503547796,3.581930594621171,30,30,-0.2859769089266253,0
ALGO-C2,er_n8_p0.2_seed3,COBYLA,5,0.01,3.867907503547796,3.581930594621171,30,30,-0.2859769089266253,0
ALGO-C3,er_n8_p0.2_seed3,COBYLA,5,0.05,3.867907503547796,3.581930594621171,30,30,-0.2859769089266253,0
ALGO-C1,er_n8_p0.2_seed3,COBYLA,6,0.0,3.1635889435179565,4.16230898276355,30,30,0.9987200392455935,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,6,0.01,3.1635889435179565,4.16230898276355,30,30,0.9987200392455935,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,6,0.05,3.1635889435179565,4.16230898276355,30,30,0.9987200392455935,1
ALGO-C1,er_n8_p0.2_seed3,COBYLA,7,0.0,3.1635873142616995,3.3966674986016345,30,30,0.23308018433993505,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,7,0.01,3.1635873142616995,3.3966674986016345,30,30,0.23308018433993505,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,7,0.05,3.1635873142616995,3.3966674986016345,30,30,0.23308018433993505,1
ALGO-C1,er_n8_p0.2_seed3,COBYLA,8,0.0,3.1635904797922807,3.488437974409608,30,30,0.3248474946173272,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,8,0.01,3.1635904797922807,3.488437974409608,30,30,0.3248474946173272,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,8,0.05,3.1635904797922807,3.488437974409608,30,30,0.3248474946173272,1
ALGO-C1,er_n8_p0.2_seed3,COBYLA,9,0.0,3.8679012192404603,4.046689983080133,30,30,0.17878876383967235,1
ALGO-C2,er_n8_p0.2_seed3,COBYLA,9,0.01,3.8679012192404603,4.046689983080133,30,30,0.17878876383967235,1
ALGO-C3,er_n8_p0.2_seed3,COBYLA,9,0.05,3.8679012192404603,4.046689983080133,30,30,0.17878876383967235,1
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,0,0.0,3.163589919575196,3.8480147842792602,54,50,0.6844248647040643,1
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,0,0.01,3.163589919575196,3.8480147842792602,54,50,0.6844248647040643,1
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,0,0.05,3.163589919575196,3.8480147842792602,54,50,0.6844248647040643,1
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,1,0.0,3.1635894857905953,3.3091139299073715,47,53,0.14552444411677623,1
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,1,0.01,3.1635894857905953,3.3091139299073715,47,53,0.14552444411677623,1
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,1,0.05,3.1635894857905953,3.3091139299073715,47,53,0.14552444411677623,1
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,2,0.0,3.8679073701966926,2.951444051784638,50,59,-0.9164633184120548,0
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,2,0.01,3.8679073701966926,2.951444051784638,50,59,-0.9164633184120548,0
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,2,0.05,3.8679073701966926,2.951444051784638,50,59,-0.9164633184120548,0
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,3,0.0,3.8679061349822192,4.338314208617001,59,54,0.4704080736347813,1
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,3,0.01,3.8679061349822192,4.338314208617001,59,54,0.4704080736347813,1
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,3,0.05,3.8679061349822192,4.338314208617001,59,54,0.4704080736347813,1
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,4,0.0,3.8679063682936463,3.601261438242423,45,55,-0.26664493005122347,0
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,4,0.01,3.8679063682936463,3.601261438242423,45,55,-0.26664493005122347,0
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,4,0.05,3.8679063682936463,3.601261438242423,45,55,-0.26664493005122347,0
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,5,0.0,3.867906489317764,3.5548214553166178,47,57,-0.3130850340011464,0
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,5,0.01,3.867906489317764,3.5548214553166178,47,57,-0.3130850340011464,0
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,5,0.05,3.867906489317764,3.5548214553166178,47,57,-0.3130850340011464,0
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,6,0.0,3.1635895520397863,3.3199382911401294,39,47,0.15634873910034308,1
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,6,0.01,3.1635895520397863,3.3199382911401294,39,47,0.15634873910034308,1
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,6,0.05,3.1635895520397863,3.3199382911401294,39,47,0.15634873910034308,1
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,7,0.0,3.1635901256337267,3.5253726751534837,40,51,0.3617825495197571,1
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,7,0.01,3.1635901256337267,3.5253726751534837,40,51,0.3617825495197571,1
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,7,0.05,3.1635901256337267,3.5253726751534837,40,51,0.3617825495197571,1
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,8,0.0,3.1635896157888506,3.5095526211955277,49,51,0.3459630054066771,1
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,8,0.01,3.1635896157888506,3.5095526211955277,49,51,0.3459630054066771,1
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,8,0.05,3.1635896157888506,3.5095526211955277,49,51,0.3459630054066771,1
ALGO-C1,er_n8_p0.2_seed3,Nelder-Mead,9,0.0,3.8679053803580348,4.164516748032823,59,52,0.29661136767478835,1
ALGO-C2,er_n8_p0.2_seed3,Nelder-Mead,9,0.01,3.8679053803580348,4.164516748032823,59,52,0.29661136767478835,1
ALGO-C3,er_n8_p0.2_seed3,Nelder-Mead,9,0.05,3.8679053803580348,4.164516748032823,59,52,0.29661136767478835,1
ALGO-C1,er_n8_p0.2_seed3,Powell,0,0.0,3.8679075520108923,4.342218915124958,63,322,0.47431136311406563,1
ALGO-C2,er_n8_p0.2_seed3,Powell,0,0.01,3.8679075520108923,4.342218915124958,63,322,0.47431136311406563,1
ALGO-C3,er_n8_p0.2_seed3,Powell,0,0.05,3.8679075520108923,4.342218915124958,63,322,0.47431136311406563,1
ALGO-C1,er_n8_p0.2_seed3,Powell,1,0.0,3.707256671319412,4.182546980537982,63,288,0.47529030921856963,1
ALGO-C2,er_n8_p0.2_seed3,Powell,1,0.01,3.707256671319412,4.182546980537982,63,288,0.47529030921856963,1
ALGO-C3,er_n8_p0.2_seed3,Powell,1,0.05,3.707256671319412,4.182546980537982,63,288,0.47529030921856963,1
ALGO-C1,er_n8_p0.2_seed3,Powell,2,0.0,3.8679075519319897,4.267653630569766,61,431,0.39974607863777667,1
ALGO-C2,er_n8_p0.2_seed3,Powell,2,0.01,3.8679075519319897,4.267653630569766,61,431,0.39974607863777667,1
ALGO-C3,er_n8_p0.2_seed3,Powell,2,0.05,3.8679075519319897,4.267653630569766,61,431,0.39974607863777667,1
ALGO-C1,er_n8_p0.2_seed3,Powell,3,0.0,3.867907552015849,3.5573701160885967,84,592,-0.31053743592725214,0
ALGO-C2,er_n8_p0.2_seed3,Powell,3,0.01,3.867907552015849,3.5573701160885967,84,592,-0.31053743592725214,0
ALGO-C3,er_n8_p0.2_seed3,Powell,3,0.05,3.867907552015849,3.5573701160885967,84,592,-0.31053743592725214,0
ALGO-C1,er_n8_p0.2_seed3,Powell,4,0.0,3.867907552032098,4.18254756027316,61,316,0.31464000824106186,1
ALGO-C2,er_n8_p0.2_seed3,Powell,4,0.01,3.867907552032098,4.18254756027316,61,316,0.31464000824106186,1
ALGO-C3,er_n8_p0.2_seed3,Powell,4,0.05,3.867907552032098,4.18254756027316,61,316,0.31464000824106186,1
ALGO-C1,er_n8_p0.2_seed3,Powell,5,0.0,3.86790755203211,4.267653913487582,72,241,0.3997463614554717,1
ALGO-C2,er_n8_p0.2_seed3,Powell,5,0.01,3.86790755203211,4.267653913487582,72,241,0.3997463614554717,1
ALGO-C3,er_n8_p0.2_seed3,Powell,5,0.05,3.86790755203211,4.267653913487582,72,241,0.3997463614554717,1
ALGO-C1,er_n8_p0.2_seed3,Powell,6,0.0,3.701120246993428,4.342221864296387,41,117,0.6411016173029589,1
ALGO-C2,er_n8_p0.2_seed3,Powell,6,0.01,3.701120246993428,4.342221864296387,41,117,0.6411016173029589,1
ALGO-C3,er_n8_p0.2_seed3,Powell,6,0.05,3.701120246993428,4.342221864296387,41,117,0.6411016173029589,1
ALGO-C1,er_n8_p0.2_seed3,Powell,7,0.0,3.8679075519908555,4.182519705511468,63,484,0.31461215352061256,1
ALGO-C2,er_n8_p0.2_seed3,Powell,7,0.01,3.8679075519908555,4.182519705511468,63,484,0.31461215352061256,1
ALGO-C3,er_n8_p0.2_seed3,Powell,7,0.05,3.8679075519908555,4.182519705511468,63,484,0.31461215352061256,1
ALGO-C1,er_n8_p0.2_seed3,Powell,8,0.0,3.8679075519712054,4.267653331110259,56,283,0.39974577913905396,1
ALGO-C2,er_n8_p0.2_seed3,Powell,8,0.01,3.8679075519712054,4.267653331110259,56,283,0.39974577913905396,1
ALGO-C3,er_n8_p0.2_seed3,Powell,8,0.05,3.8679075519712054,4.267653331110259,56,283,0.39974577913905396,1
ALGO-C1,er_n8_p0.2_seed3,Powell,9,0.0,3.8679075520321056,4.182236007836137,60,240,0.3143284558040311,1
ALGO-C2,er_n8_p0.2_seed3,Powell,9,0.01,3.8679075520321056,4.182236007836137,60,240,0.3143284558040311,1
ALGO-C3,er_n8_p0.2_seed3,Powell,9,0.05,3.8679075520321056,4.182236007836137,60,240,0.3143284558040311,1
ALGO-C1,er_n8_p0.2_seed4,COBYLA,0,0.0,5.219396355187987,5.29967120045528,30,30,0.08027484526729278,1
ALGO-C2,er_n8_p0.2_seed4,COBYLA,0,0.01,5.219396355187987,5.29967120045528,30,30,0.08027484526729278,1
ALGO-C3,er_n8_p0.2_seed4,COBYLA,0,0.05,5.219396355187987,5.29967120045528,30,30,0.08027484526729278,1
ALGO-C1,er_n8_p0.2_seed4,COBYLA,1,0.0,5.240381531767566,4.5591275257607755,30,30,-0.6812540060067906,0
ALGO-C2,er_n8_p0.2_seed4,COBYLA,1,0.01,5.240381531767566,4.5591275257607755,30,30,-0.6812540060067906,0
ALGO-C3,er_n8_p0.2_seed4,COBYLA,1,0.05,5.240381531767566,4.5591275257607755,30,30,-0.6812540060067906,0
ALGO-C1,er_n8_p0.2_seed4,COBYLA,2,0.0,5.240372168021398,5.240424890873418,30,30,5.27228520192935e-05,1
ALGO-C2,er_n8_p0.2_seed4,COBYLA,2,0.01,5.240372168021398,5.240424890873418,30,30,5.27228520192935e-05,0
ALGO-C3,er_n8_p0.2_seed4,COBYLA,2,0.05,5.240372168021398,5.240424890873418,30,30,5.27228520192935e-05,0
ALGO-C1,er_n8_p0.2_seed4,COBYLA,3,0.0,5.240392103978274,5.253067536664783,30,30,0.012675432686509502,1
ALGO-C2,er_n8_p0.2_seed4,COBYLA,3,0.01,5.240392103978274,5.253067536664783,30,30,0.012675432686509502,1
ALGO-C3,er_n8_p0.2_seed4,COBYLA,3,0.05,5.240392103978274,5.253067536664783,30,30,0.012675432686509502,0
ALGO-C1,er_n8_p0.2_seed4,COBYLA,4,0.0,5.240392366865853,5.7878178334704105,30,30,0.5474254666045573,1
ALGO-C2,er_n8_p0.2_seed4,COBYLA,4,0.01,5.240392366865853,5.7878178334704105,30,30,0.5474254666045573,1
ALGO-C3,er_n8_p0.2_seed4,COBYLA,4,0.05,5.240392366865853,5.7878178334704105,30,30,0.5474254666045573,1
ALGO-C1,er_n8_p0.2_seed4,COBYLA,5,0.0,5.240390646720966,5.232387372816226,30,30,-0.008003273904740205,0
ALGO-C2,er_n8_p0.2_seed4,COBYLA,5,0.01,5.240390646720966,5.232387372816226,30,30,-0.008003273904740205,0
ALGO-C3,er_n8_p0.2_seed4,COBYLA,5,0.05,5.240390646720966,5.232387372816226,30,30,-0.008003273904740205,0
ALGO-C1,er_n8_p0.2_seed4,COBYLA,6,0.0,5.24037781414869,5.247921469168127,30,30,0.00754365501943699,1
ALGO-C2,er_n8_p0.2_seed4,COBYLA,6,0.01,5.24037781414869,5.247921469168127,30,30,0.00754365501943699,0
ALGO-C3,er_n8_p0.2_seed4,COBYLA,6,0.05,5.24037781414869,5.247921469168127,30,30,0.00754365501943699,0
ALGO-C1,er_n8_p0.2_seed4,COBYLA,7,0.0,5.1186386318749335,4.647278452807243,30,30,-0.47136017906769023,0
ALGO-C2,er_n8_p0.2_seed4,COBYLA,7,0.01,5.1186386318749335,4.647278452807243,30,30,-0.47136017906769023,0
ALGO-C3,er_n8_p0.2_seed4,COBYLA,7,0.05,5.1186386318749335,4.647278452807243,30,30,-0.47136017906769023,0
ALGO-C1,er_n8_p0.2_seed4,COBYLA,8,0.0,5.240392147826605,5.164910175151605,30,30,-0.07548197267500001,0
ALGO-C2,er_n8_p0.2_seed4,COBYLA,8,0.01,5.240392147826605,5.164910175151605,30,30,-0.07548197267500001,0
ALGO-C3,er_n8_p0.2_seed4,COBYLA,8,0.05,5.240392147826605,5.164910175151605,30,30,-0.07548197267500001,0
ALGO-C1,er_n8_p0.2_seed4,COBYLA,9,0.0,5.2403920360306335,5.783591336400537,30,30,0.5431993003699036,1
ALGO-C2,er_n8_p0.2_seed4,COBYLA,9,0.01,5.2403920360306335,5.783591336400537,30,30,0.5431993003699036,1
ALGO-C3,er_n8_p0.2_seed4,COBYLA,9,0.05,5.2403920360306335,5.783591336400537,30,30,0.5431993003699036,1
ALGO-C1,er_n8_p0.2_seed4,Nelder-Mead,0,0.0,5.240391274612781,5.364918537734446,47,51,0.12452726312166451,1
ALGO-C2,er_n8_p0.2_seed4,Nelder-Mead,0,0.01,5.240391274612781,5.364918537734446,47,51,0.12452726312166451,1
ALGO-C3,er_n8_p0.2_seed4,Nelder-Mead,0,0.05,5.240391274612781,5.364918537734446,47,51,0.12452726312166451,1
ALGO-C1,er_n8_p0.2_seed4,Nelder-Mead,1,0.0,5.240275211644981,4.656517206190153,56,54,-0.5837580054548281,0
ALGO-C2,er_n8_p0.2_seed4,Nelder-Mead,1,0.01,5.240275211644981,4.656517206190153,56,54,-0.5837580054548281,0
ALGO-C3,er_n8_p0.2_seed4,Nelder-Mead,1,0.05,5.240275211644981,4.656517206190153,56,54,-0.5837580054548281,0
ALGO-C1,er_n8_p0.2_seed4,Nelder-Mead,2,0.0,5.240390989583803,4.727243810922892,47,51,-0.513147178660911,0
ALGO-C2,er_n8_p0.2_seed4,Nelder-Mead,2,0.01,5.240390989583803,4.727243810922892,47,51,-0.513147178660911,0
ALGO-C3,er_n8_p0.2_seed4,Nelder-Mead,2,0.05,5.240390989583803,4.727243810922892,47,51,-0.513147178660911,0
ALGO-C1,er_n8_p0.2_seed4,Nelder-Mead,3,0.0,5.240391015200162,5.8719501045889375,58,54,0.6315590893887757,1
ALGO-C2,er_n8_p0.2_seed4,Nelder-Mead,3,0.01,5.240391015200162,5.8719501045889375,58,54,0.6315590893887757,1
ALGO-C3,er_n8_p0.2_seed4,Nelder-Mead,3,0.05,5.240391015200162,5.8719501045889375,58,54,0.6315590893887757,1
ALGO-C1,er_n8_p0.2_seed4,Nelder-Mead,4,0.0,5.240389980908319,5.697203248212215,45,52,0.4568132673038958,1
ALGO-C2,er_n8_p0.2_seed4,Nelder-Mead,4,0.01,5.240389980908319,5.697203248212215,45,52,0.4568132673038958,1
ALGO-C3,er_n8_p0.2_seed4,Nelder-Mead,4,0.05,5.240389980908319,5.697203248212215,45,52,0.4568132673038958,1
ALGO-C1,er_n8_p0.2_seed4,Nelder-Mead,5,0.0,5.240391342533022,5.440230534718662,45,50,0.19983919218563972,1
